age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,player_name,season
25.657492,208.76268,103.566925,39.614704,6.537114,3.41025,0.6421807,-6.266654,0.06972977,0.1713312,0.20373453,0.5014013,0.096186206,Anthony Randolph,15
32.346996,203.09833,107.715935,37.013016,3.8744342,1.7686037,0.64236146,-3.5954986,0.036268063,0.12822112,0.14136194,0.5100262,0.07592706,Anthony Tolliver,22
24.259153,205.64122,108.13064,55.930897,19.493496,8.293121,3.3092961,-0.95685416,0.073532104,0.21198633,0.28134957,0.5227604,0.17965205,Antoine Walker,100
27.812544,200.5576,98.930595,38.289993,4.0923214,1.6407869,0.60853565,-5.769877,0.039394565,0.11925639,0.15574643,0.48299187,0.088991225,Antoine Wright,12
25.117947,192.0237,87.75126,37.62701,7.785981,2.0414622,3.3341014,-4.9375267,0.01884963,0.09490725,0.19180508,0.48327872,0.24008204,Antonio Daniels,100
31.356848,206.08484,106.68945,52.11275,8.858549,6.0338655,0.9952585,-1.3150077,0.093279034,0.20245022,0.18435389,0.51759577,0.07903352,Antonio Davis,100
27.728525,208.5302,106.563965,26.296207,4.221532,2.5579803,0.5388554,-6.6316757,0.07784842,0.15946212,0.17486362,0.48693904,0.08628821,Antonio Harvey,98
25.907164,206.02184,105.080215,60.154568,18.889574,8.854653,2.3148603,0.42374474,0.088499784,0.22168684,0.26846153,0.5421974,0.1261965,Antonio McDyess,100
33.364426,207.69656,115.203705,46.571106,6.350534,4.25964,0.988585,-2.4102716,0.07683333,0.18320554,0.16899458,0.51127,0.08230412,Aron Baynes,22
32.281113,196.15913,96.487564,47.404198,5.6993294,1.2552116,0.9319279,-2.4179885,0.015122915,0.09264546,0.15832373,0.50677085,0.0975434,Arron Afflalo,19
34.166153,218.02538,125.949265,55.56621,12.01033,6.9507756,2.2997327,1.0835019,0.07593665,0.22974865,0.21522383,0.53833455,0.12845825,Arvydas Sabonis,100
25.590475,206.73718,105.04437,28.294197,5.69332,2.8390772,0.78495646,-7.641671,0.070869885,0.15915605,0.20077108,0.47797185,0.11039034,Austin Croshere,100
27.502184,208.09586,95.27924,34.072037,5.0734367,1.9915724,0.6145894,-6.1074924,0.043811463,0.13857764,0.18601936,0.48947066,0.102538936,Austin Daye,16
31.060604,193.05644,91.527084,46.59894,4.967724,1.3012266,1.3731831,-2.701202,0.013470274,0.08874014,0.14313944,0.50765544,0.12158744,Austin Rivers,24
31.835535,190.36313,84.535675,47.39332,6.1276445,1.6407256,1.2358415,-2.449598,0.017939597,0.087782174,0.15936151,0.50851065,0.12207961,Avery Bradley,23
33.865944,180.29346,80.3,53.12658,9.275467,2.275944,6.1900263,0.029751975,0.007507246,0.0788288,0.19564077,0.4873327,0.3845709,Avery Johnson,100
25.924902,205.1553,113.30758,64.71341,19.222847,9.235339,4.189401,2.8007748,0.06648993,0.22588077,0.24629878,0.5808014,0.20078757,Bam Adebayo,24
31.425442,189.74149,93.25856,48.64405,9.266209,2.4224045,4.9659524,-1.9433409,0.023100732,0.102755986,0.20669195,0.4887765,0.31021583,Baron Davis,13
31.525217,190.93619,90.59766,44.663742,7.075874,0.99868953,1.400961,-4.621935,0.015339816,0.08348405,0.20049696,0.4877379,0.14911924,Ben Gordon,16
30.209646,192.6015,89.59883,53.134674,9.205413,1.8089796,1.0925263,-2.3136,0.011143394,0.08654808,0.18649875,0.533286,0.09716541,Ben McLemore,23
27.344532,204.9865,105.00277,50.913284,10.2271,6.1103287,5.6021714,0.44934797,0.051582634,0.19070478,0.17487347,0.53155893,0.2968216,Ben Simmons,24
