player_name,season,age,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
Brevin Knight,1998,22.0,80,9.0,3.2,8.2,6.4,0.033,0.088,0.166,0.515,0.418
Brevin Knight,1999,23.0,39,9.6,3.4,7.7,1.1,0.017,0.118,0.19,0.495,0.442
Brevin Knight,2000,24.0,65,9.3,3.0,7.0,-2.6,0.023,0.098,0.191,0.471,0.417
Brevin Knight,2001,25.0,53,6.3,3.2,5.9,-8.4,0.017,0.109,0.147,0.416,0.32
Brevin Knight,2002,26.0,53,7.0,2.1,5.7,-6.6,0.011,0.0969999999999999,0.198,0.482,0.447
Brevin Knight,2003,27.0,55,3.9,1.5,4.2,-4.7,0.019,0.0819999999999999,0.165,0.442,0.4029999999999999
Brevin Knight,2004,28.0,56,4.7,2.0,3.6,-4.4,0.016,0.115,0.156,0.475,0.3429999999999999
Brevin Knight,2005,29.0,66,10.1,2.6,9.0,-5.7,0.012,0.092,0.184,0.495,0.462
Brevin Knight,2006,30.0,69,12.6,3.2,8.8,-5.3,0.016,0.099,0.2019999999999999,0.478,0.412
Brevin Knight,2007,31.0,45,9.1,2.6,6.6,-3.3,0.013,0.0969999999999999,0.183,0.487,0.3779999999999999
Brevin Knight,2008,32.0,74,4.6,1.9,4.4,-9.9,0.01,0.089,0.123,0.4529999999999999,0.3229999999999999
Brevin Knight,2009,33.0,74,2.4,1.2,2.6,3.6,0.016,0.095,0.134,0.414,0.307
Brian Bowen II,2020,21.0,6,1.0,1.2,0.0,15.7,0.032,0.162,0.143,0.3,0.0
Brian Bowen II,2021,22.0,6,0.5,0.5,0.0,9.4,0.0,0.158,0.098,0.3379999999999999,0.0
Brian Cardinal,2001,24.0,15,2.1,1.5,0.2,-14.2,0.068,0.14,0.162,0.3979999999999999,0.052
Brian Cardinal,2002,25.0,8,2.1,0.8,0.3,24.5,0.053,0.118,0.154,0.612,0.069
Brian Cardinal,2003,26.0,5,0.8,1.0,0.2,41.9,0.3,0.118,0.172,0.41,0.1
Brian Cardinal,2004,27.0,76,9.6,4.2,1.4,3.7,0.07,0.156,0.1889999999999999,0.626,0.106
Brian Cardinal,2005,28.0,58,9.0,3.9,2.0,5.1,0.054,0.136,0.1989999999999999,0.51,0.135
Brian Cardinal,2006,29.0,36,3.4,1.5,0.9,6.7,0.034,0.142,0.183,0.505,0.136
Brian Cardinal,2007,30.0,28,4.5,2.1,1.1,-5.1,0.046,0.185,0.176,0.655,0.1689999999999999
Brian Cardinal,2008,31.0,37,3.4,2.6,0.6,0.0,0.06,0.173,0.155,0.461,0.074
Brian Cardinal,2009,32.0,64,3.0,2.2,1.2,-1.6,0.051,0.138,0.1169999999999999,0.515,0.126
Brian Cardinal,2010,33.0,29,1.7,1.0,0.8,-10.3,0.03,0.098,0.084,0.546,0.131
Brian Cardinal,2011,34.0,56,2.6,1.1,0.7,0.4,0.019,0.096,0.0969999999999999,0.672,0.0969999999999999
Brian Cardinal,2012,35.0,44,1.0,0.8,0.4,-7.7,0.016,0.121,0.11,0.373,0.094
Brian Cook,2004,23.0,35,4.4,2.9,0.6,-2.5,0.071,0.19,0.172,0.505,0.079
Brian Cook,2005,24.0,72,6.4,3.0,0.5,2.5,0.066,0.162,0.196,0.522,0.0559999999999999
Brian Cook,2006,25.0,81,7.9,3.4,0.9,3.5,0.068,0.148,0.183,0.578,0.079
Brian Cook,2007,26.0,65,6.9,3.3,1.0,2.4,0.071,0.178,0.211,0.525,0.1
Brian Cook,2008,27.0,51,4.7,2.1,0.5,0.6,0.053,0.153,0.207,0.489,0.073
Brian Cook,2009,28.0,30,2.5,1.1,0.2,-11.2,0.045,0.1639999999999999,0.247,0.47,0.061
Brian Cook,2010,29.0,14,1.5,0.6,0.1,-33.6,0.019,0.195,0.28,0.4029999999999999,0.05
Brian Cook,2011,30.0,40,4.8,2.4,0.4,-8.8,0.05,0.217,0.203,0.534,0.057
Brian Cook,2012,31.0,32,2.5,2.0,0.3,-3.1,0.0409999999999999,0.209,0.186,0.396,0.0559999999999999
Brian Evans,1997,23.0,14,1.4,0.6,0.5,-12.5,0.017,0.121,0.168,0.455,0.1939999999999999
Brian Evans,1998,24.0,72,4.5,1.9,0.8,-4.0,0.061,0.124,0.185,0.476,0.105
Brian Evans,1999,25.0,16,2.1,1.2,0.9,-2.5,0.043,0.107,0.135,0.372,0.188
Brian Grant,1997,25.0,24,10.5,5.9,1.2,-7.7,0.098,0.185,0.213,0.511,0.078
Brian Grant,1998,26.0,61,12.1,9.1,1.4,2.7,0.123,0.213,0.181,0.561,0.077
Brian Grant,1999,27.0,48,11.5,9.8,1.4,8.4,0.138,0.222,0.174,0.5710000000000001,0.073
Brian Grant,2000,28.0,63,7.3,5.5,1.0,4.9,0.114,0.2,0.178,0.54,0.08
Brian Grant,2001,29.0,82,15.2,8.8,1.2,3.7,0.093,0.214,0.236,0.536,0.072
Brian Grant,2002,30.0,72,9.3,8.0,1.9,-1.4,0.09,0.212,0.168,0.508,0.103
Brian Grant,2003,31.0,82,10.3,10.2,1.3,-6.0,0.104,0.275,0.16,0.552,0.07
Brian Grant,2004,32.0,76,8.7,6.9,0.9,0.2,0.086,0.183,0.151,0.502,0.051
Brian Grant,2005,33.0,69,3.8,3.7,0.5,-5.0,0.1,0.155,0.115,0.539,0.048
Brian Grant,2006,34.0,21,2.9,2.7,0.3,-2.0,0.048,0.198,0.1369999999999999,0.445,0.039
Brian Oliver,1998,30.0,5,3.0,1.8,0.4,-1.8,0.05,0.115,0.144,0.361,0.047
Brian Roberts,2013,27.0,78,7.1,1.2,2.8,-8.4,0.0139999999999999,0.077,0.2189999999999999,0.509,0.301
Brian Roberts,2014,28.0,72,9.4,1.9,3.3,-4.8,0.012,0.083,0.203,0.529,0.226
Brian Roberts,2015,29.0,72,6.7,1.5,2.3,-4.2,0.011,0.079,0.187,0.495,0.209
Brian Roberts,2016,30.0,51,4.0,0.8,1.1,-6.2,0.013,0.086,0.196,0.552,0.205
Brian Roberts,2017,31.0,41,3.5,1.0,1.3,-7.0,0.013,0.094,0.186,0.51,0.214
Brian Scalabrine,2002,24.0,28,2.1,1.8,0.8,2.4,0.047,0.171,0.153,0.408,0.113
Brian Scalabrine,2003,25.0,59,3.1,2.4,0.8,0.5,0.061,0.1669999999999999,0.146,0.487,0.103
Brian Scalabrine,2004,26.0,69,3.5,2.5,0.9,-0.7,0.054,0.168,0.152,0.482,0.123
Brian Scalabrine,2005,27.0,54,6.3,4.5,1.6,-1.0,0.084,0.17,0.17,0.4679999999999999,0.132
Brian Scalabrine,2006,28.0,71,2.9,1.6,0.7,-2.1,0.036,0.1119999999999999,0.129,0.491,0.09
Brian Scalabrine,2007,29.0,54,4.0,1.9,1.1,-3.8,0.0289999999999999,0.096,0.11,0.537,0.092
Brian Scalabrine,2008,30.0,48,1.8,1.6,0.8,6.4,0.053,0.119,0.1169999999999999,0.428,0.119
Brian Scalabrine,2009,31.0,39,3.5,1.3,0.5,11.0,0.018,0.096,0.121,0.5579999999999999,0.051
Brian Scalabrine,2010,32.0,52,1.5,0.9,0.5,-6.8,0.023,0.108,0.106,0.445,0.092
Brian Scalabrine,2011,33.0,18,1.1,0.4,0.3,1.1,0.012,0.083,0.12,0.526,0.098
Brian Scalabrine,2012,34.0,28,1.1,0.8,0.5,9.1,0.07,0.134,0.155,0.49,0.195
Brian Shaw,1997,31.0,77,7.2,2.5,4.1,-10.5,0.0289999999999999,0.095,0.184,0.478,0.297
Brian Shaw,1998,32.0,59,6.3,3.6,4.4,-8.2,0.026,0.13,0.1639999999999999,0.397,0.273
Brian Shaw,1999,33.0,1,0.0,1.0,1.0,-31.2,0.0,0.25,0.154,0.0,0.3329999999999999
Brian Shaw,2000,34.0,74,4.1,2.9,2.7,5.6,0.039,0.144,0.147,0.441,0.239
Brian Shaw,2001,35.0,80,5.3,3.8,3.2,2.2,0.03,0.158,0.131,0.479,0.206
Brian Shaw,2002,36.0,58,2.9,1.9,1.5,8.0,0.033,0.1639999999999999,0.153,0.4579999999999999,0.207
Brian Shaw,2003,37.0,72,3.5,1.7,1.4,-5.4,0.024,0.128,0.158,0.467,0.1889999999999999
Brian Skinner,1999,23.0,21,4.1,2.5,0.0,0.5,0.085,0.152,0.182,0.503,0.0069999999999999
Brian Skinner,2000,24.0,33,5.4,6.1,0.3,-6.9,0.093,0.2,0.115,0.55,0.024
Brian Skinner,2001,25.0,39,4.1,4.3,0.5,-8.4,0.107,0.215,0.172,0.428,0.054
Brian Skinner,2002,26.0,65,3.4,4.3,0.3,-1.4,0.104,0.19,0.1,0.569,0.024
Brian Skinner,2003,27.0,77,6.0,4.8,0.2,-0.9,0.115,0.204,0.151,0.574,0.024
Brian Skinner,2004,28.0,56,10.5,7.3,0.9,-1.9,0.085,0.208,0.1889999999999999,0.513,0.052
Brian Skinner,2005,29.0,49,4.8,5.7,0.9,-3.9,0.118,0.217,0.128,0.494,0.067
Brian Skinner,2006,30.0,65,2.9,3.5,0.5,-10.5,0.095,0.187,0.115,0.517,0.0559999999999999
Brian Skinner,2007,31.0,67,4.4,5.7,0.9,-4.4,0.085,0.218,0.11,0.511,0.054
Brian Skinner,2008,32.0,66,3.3,3.6,0.2,-1.0,0.085,0.214,0.14,0.485,0.025
Brian Skinner,2009,33.0,51,4.2,4.0,0.5,-16.5,0.092,0.187,0.146,0.474,0.054
Brian Skinner,2010,34.0,16,1.6,1.7,0.0,-13.6,0.089,0.22,0.135,0.456,0.0
Brian Skinner,2011,35.0,2,0.0,0.0,0.0,-95.6,0.0,0.0,0.0,0.0,0.0
Brian Skinner,2012,36.0,1,0.0,0.0,0.0,-88.4,0.0,0.0,0.1,0.0,0.0
Briante Weber,2016,23.0,7,4.4,3.6,3.0,-22.5,0.04,0.127,0.118,0.38,0.175
Briante Weber,2017,24.0,20,3.1,1.3,1.1,-10.8,0.043,0.126,0.173,0.462,0.168
Briante Weber,2018,25.0,18,2.8,1.9,1.2,-21.6,0.03,0.13,0.111,0.527,0.139
Brice Johnson,2017,23.0,3,1.3,1.0,0.3,44.9,0.143,0.222,0.385,0.286,0.1669999999999999
Brice Johnson,2018,24.0,18,2.4,1.7,0.1,-2.3,0.08,0.2269999999999999,0.193,0.486,0.03
Britton Johnsen,2004,24.0,20,2.1,2.3,0.6,-16.4,0.053,0.127,0.126,0.318,0.072
Britton Johnsen,2005,25.0,6,2.0,1.7,0.7,-24.4,0.064,0.088,0.148,0.273,0.087
Brodric Thomas,2021,24.0,32,3.9,1.7,0.9,-4.5,0.019,0.107,0.158,0.487,0.115
Brodric Thomas,2022,25.0,12,1.8,0.8,0.9,3.0,0.034,0.103,0.172,0.52,0.239
Brook Lopez,2009,21.0,82,13.0,8.1,1.0,-2.6,0.105,0.212,0.201,0.568,0.06
Brook Lopez,2010,22.0,82,18.8,8.6,2.3,-10.4,0.098,0.173,0.236,0.57,0.1159999999999999
Brook Lopez,2011,23.0,82,20.4,6.0,1.6,-7.0,0.078,0.123,0.273,0.5489999999999999,0.087
Brook Lopez,2012,24.0,5,19.2,3.6,1.2,-12.1,0.063,0.08,0.317,0.527,0.094
Brook Lopez,2013,25.0,74,19.4,6.9,0.9,4.7,0.109,0.154,0.285,0.5670000000000001,0.061
Brook Lopez,2014,26.0,17,20.7,6.0,0.9,-0.2,0.088,0.126,0.2689999999999999,0.629,0.059
Brook Lopez,2015,27.0,72,17.2,7.4,0.7,-2.5,0.113,0.17,0.262,0.5579999999999999,0.044
Brook Lopez,2016,28.0,73,20.6,7.8,2.0,-3.7,0.094,0.1669999999999999,0.276,0.562,0.106
Brook Lopez,2017,29.0,75,20.5,5.4,2.3,-4.2,0.0579999999999999,0.13,0.29,0.578,0.143
Brook Lopez,2018,30.0,74,13.0,4.0,1.7,-2.3,0.0409999999999999,0.12,0.23,0.557,0.113
Brook Lopez,2019,31.0,81,12.5,4.9,1.2,11.5,0.0139999999999999,0.135,0.165,0.597,0.055
Brook Lopez,2020,32.0,68,12.0,4.6,1.5,12.0,0.031,0.118,0.181,0.551,0.073
Brook Lopez,2021,33.0,70,12.3,5.0,0.7,6.8,0.054,0.115,0.166,0.611,0.033
Brook Lopez,2022,34.0,13,12.4,4.1,0.5,-1.4,0.0579999999999999,0.108,0.211,0.57,0.03
Brook Lopez,2023,35.0,78,15.9,6.7,1.3,7.1,0.064,0.135,0.187,0.63,0.06
Brooks Thompson,1997,26.0,67,6.6,1.4,2.7,-6.2,0.019,0.087,0.214,0.526,0.2769999999999999
Brooks Thompson,1998,27.0,30,2.0,0.5,0.9,-8.3,0.0069999999999999,0.098,0.201,0.496,0.245
Bruce Bowen,1997,26.0,1,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Bruce Bowen,1998,27.0,61,5.6,2.9,1.3,0.4,0.067,0.093,0.133,0.483,0.096
Bruce Bowen,1999,28.0,30,2.3,1.7,0.9,-3.9,0.032,0.086,0.104,0.3379999999999999,0.092
Bruce Bowen,2000,29.0,69,2.8,1.4,0.5,3.0,0.036,0.093,0.125,0.46,0.066
Bruce Bowen,2001,30.0,82,7.6,3.0,1.6,3.1,0.02,0.089,0.132,0.478,0.0819999999999999
Bruce Bowen,2002,31.0,59,7.0,2.7,1.5,11.3,0.03,0.08,0.141,0.4679999999999999,0.079
Bruce Bowen,2003,32.0,82,7.1,2.9,1.4,8.9,0.0289999999999999,0.076,0.108,0.563,0.068
Bruce Bowen,2004,33.0,82,6.9,3.1,1.4,8.7,0.02,0.086,0.115,0.512,0.068
Bruce Bowen,2005,34.0,82,8.2,3.5,1.5,9.5,0.022,0.104,0.127,0.521,0.075
Bruce Bowen,2006,35.0,82,7.5,3.9,1.5,8.7,0.016,0.119,0.1119999999999999,0.54,0.067
Bruce Bowen,2007,36.0,82,6.2,2.7,1.4,12.8,0.012,0.093,0.109,0.511,0.068
Bruce Bowen,2008,37.0,81,6.0,2.9,1.1,4.9,0.016,0.095,0.1,0.527,0.055
Bruce Bowen,2009,38.0,80,2.7,1.8,0.5,0.4,0.013,0.1,0.072,0.539,0.0409999999999999
Bruce Brown,2019,22.0,74,4.3,2.5,1.2,0.7,0.032,0.092,0.113,0.469,0.087
Bruce Brown,2020,23.0,58,8.9,4.7,4.0,-4.3,0.038,0.131,0.159,0.518,0.208
Bruce Brown,2021,24.0,65,8.8,5.4,1.6,3.5,0.081,0.154,0.157,0.604,0.099
Bruce Brown,2022,25.0,72,9.0,4.8,2.1,-0.3,0.0559999999999999,0.13,0.146,0.575,0.114
Bruce Brown,2023,26.0,80,11.5,4.1,3.4,0.8,0.0289999999999999,0.1159999999999999,0.174,0.5710000000000001,0.1639999999999999
Bruno Caboclo,2015,19.0,8,1.3,0.3,0.0,-60.3,0.048,0.05,0.315,0.417,0.0
Bruno Caboclo,2016,20.0,6,0.5,0.3,0.2,-2.5,0.022,0.024,0.1639999999999999,0.125,0.033
Bruno Caboclo,2017,21.0,9,1.6,1.1,0.4,6.2,0.109,0.139,0.192,0.4379999999999999,0.154
Bruno Caboclo,2018,22.0,12,2.2,1.8,0.3,2.4,0.062,0.146,0.152,0.386,0.0559999999999999
Bruno Caboclo,2019,23.0,34,8.3,4.6,1.5,0.9,0.05,0.1369999999999999,0.15,0.5710000000000001,0.091
Bruno Caboclo,2020,24.0,30,3.0,2.0,0.4,-5.1,0.081,0.145,0.17,0.484,0.076
Bruno Caboclo,2021,25.0,6,2.8,2.3,0.2,2.3,0.064,0.268,0.2319999999999999,0.475,0.048
Bruno Fernando,2020,21.0,56,4.3,3.5,0.9,-5.6,0.085,0.179,0.147,0.542,0.1009999999999999
Bruno Fernando,2021,22.0,33,1.5,2.4,0.3,-6.0,0.066,0.256,0.133,0.475,0.069
Bruno Fernando,2022,23.0,30,2.9,1.8,0.2,-10.1,0.102,0.223,0.1969999999999999,0.6709999999999999,0.0819999999999999
Bruno Fernando,2023,24.0,39,3.9,3.5,0.8,-8.9,0.123,0.19,0.159,0.5710000000000001,0.1169999999999999
Bruno Sundov,1999,19.0,3,1.3,0.0,0.3,-64.9,0.0,0.0,0.287,0.286,0.143
Bruno Sundov,2000,20.0,14,1.9,0.9,0.1,-10.3,0.086,0.135,0.242,0.408,0.051
Bruno Sundov,2001,21.0,11,3.9,2.1,0.2,-12.5,0.037,0.15,0.175,0.498,0.03
Bruno Sundov,2002,22.0,22,1.5,1.0,0.1,-0.4,0.081,0.1939999999999999,0.221,0.391,0.0579999999999999
Bruno Sundov,2003,23.0,26,1.2,1.1,0.3,-32.4,0.0559999999999999,0.174,0.222,0.281,0.0969999999999999
Bruno Sundov,2004,24.0,5,2.2,2.0,0.2,-9.9,0.063,0.267,0.24,0.435,0.091
Bruno Sundov,2005,25.0,21,1.2,0.6,0.1,-9.6,0.091,0.119,0.276,0.33,0.063
Bryant Reeves,1997,24.0,75,16.2,8.1,2.1,-10.6,0.072,0.185,0.223,0.523,0.106
Bryant Reeves,1998,25.0,74,16.3,7.9,2.1,-8.0,0.09,0.174,0.22,0.5589999999999999,0.108
Bryant Reeves,1999,26.0,25,10.8,5.5,1.5,-12.1,0.0819999999999999,0.149,0.228,0.449,0.099
Bryant Reeves,2000,27.0,69,8.9,5.7,1.2,-5.8,0.0819999999999999,0.179,0.193,0.481,0.075
Bryant Reeves,2001,28.0,75,8.3,6.0,1.1,-5.6,0.083,0.198,0.175,0.506,0.073
Bryant Stith,1997,26.0,52,14.9,4.2,2.6,-5.6,0.048,0.09,0.201,0.5479999999999999,0.125
Bryant Stith,1998,27.0,31,7.6,2.1,1.6,-14.5,0.024,0.089,0.19,0.447,0.122
Bryant Stith,1999,28.0,46,7.0,2.3,1.8,-9.3,0.0279999999999999,0.077,0.139,0.498,0.113
Bryant Stith,2000,29.0,45,5.6,1.9,1.4,1.7,0.036,0.0969999999999999,0.162,0.568,0.138
Bryant Stith,2001,30.0,78,9.7,3.6,2.2,-2.3,0.0289999999999999,0.106,0.145,0.5379999999999999,0.111
Bryant Stith,2002,31.0,50,4.2,1.7,0.8,-8.7,0.035,0.114,0.168,0.493,0.1119999999999999
Bryce Cotton,2015,22.0,15,5.3,1.2,1.0,-0.4,0.021,0.106,0.237,0.52,0.1689999999999999
Bryce Cotton,2016,23.0,8,1.0,0.0,0.4,-31.0,0.0,0.0,0.179,0.4,0.136
Bryce Dejean-Jones,2016,23.0,14,5.6,3.4,1.1,-7.0,0.0279999999999999,0.175,0.141,0.505,0.076
Bryce Drew,1999,24.0,34,3.5,0.9,1.5,-1.2,0.008,0.073,0.171,0.445,0.193
Bryce Drew,2000,25.0,72,5.8,1.4,2.3,1.4,0.02,0.068,0.17,0.481,0.1969999999999999
Bryce Drew,2001,26.0,48,6.3,1.4,3.9,-7.4,0.011,0.052,0.143,0.45,0.231
Bryce Drew,2002,27.0,61,3.4,1.2,1.7,2.7,0.021,0.086,0.139,0.539,0.209
Bryce Drew,2003,28.0,13,1.5,1.0,0.8,6.4,0.049,0.122,0.165,0.352,0.22
Bryce Drew,2004,29.0,15,0.8,0.4,0.9,-14.1,0.0,0.098,0.16,0.311,0.26
Bryce McGowens,2023,20.0,46,5.3,2.0,1.2,-9.7,0.025,0.088,0.147,0.519,0.098
Bryn Forbes,2017,23.0,36,2.6,0.6,0.6,-8.7,0.0069999999999999,0.0819999999999999,0.181,0.462,0.146
Bryn Forbes,2018,24.0,80,6.9,1.4,1.0,3.5,0.008,0.065,0.159,0.525,0.077
Bryn Forbes,2019,25.0,82,11.8,2.9,2.1,-0.3,0.008,0.096,0.171,0.586,0.105
Bryn Forbes,2020,26.0,63,11.2,2.0,1.7,-6.8,0.0069999999999999,0.071,0.185,0.57,0.0969999999999999
Bryn Forbes,2021,27.0,70,10.0,1.6,0.6,2.7,0.008,0.069,0.18,0.631,0.045
Bryn Forbes,2022,28.0,75,8.8,1.2,1.0,-0.5,0.0069999999999999,0.063,0.201,0.574,0.086
Bryn Forbes,2023,29.0,25,3.6,0.6,0.7,-8.5,0.015,0.04,0.155,0.497,0.087
Bryon Russell,1997,26.0,81,10.8,4.1,1.5,13.5,0.0409999999999999,0.118,0.15,0.6,0.07
Bryon Russell,1998,27.0,82,9.0,4.0,1.2,5.6,0.046,0.131,0.153,0.57,0.075
Bryon Russell,1999,28.0,50,12.4,5.3,1.5,9.5,0.049,0.13,0.17,0.5720000000000001,0.072
Bryon Russell,2000,29.0,82,14.1,5.2,1.9,8.9,0.043,0.136,0.184,0.55,0.087
Bryon Russell,2001,30.0,78,12.0,4.2,2.1,4.7,0.048,0.118,0.175,0.565,0.105
Bryon Russell,2002,31.0,66,9.6,4.5,2.1,3.9,0.048,0.134,0.171,0.493,0.111
Bryon Russell,2003,32.0,70,4.5,3.0,1.0,-3.2,0.036,0.146,0.134,0.4679999999999999,0.089
Bryon Russell,2004,33.0,72,4.0,2.0,1.0,1.2,0.038,0.144,0.149,0.53,0.122
Bryon Russell,2005,34.0,70,4.4,2.5,1.0,0.1,0.053,0.141,0.139,0.537,0.115
Bryon Russell,2006,35.0,1,0.0,1.0,1.0,60.0,0.0,0.5,0.0,0.0,0.3329999999999999
Bubba Wells,1998,23.0,39,3.3,1.7,0.9,-14.0,0.057,0.138,0.185,0.474,0.142
Buck Williams,1997,37.0,74,6.3,5.4,0.7,6.9,0.135,0.184,0.149,0.574,0.059
Buck Williams,1998,38.0,41,4.9,4.5,0.5,2.7,0.128,0.172,0.138,0.56,0.046
Buddy Boeheim,2023,23.0,10,1.6,0.6,0.4,2.7,0.022,0.043,0.131,0.287,0.059
Buddy Hield,2017,23.0,82,10.6,3.3,1.5,-5.5,0.02,0.134,0.214,0.541,0.1009999999999999
Buddy Hield,2018,25.0,80,13.5,3.8,1.9,-4.1,0.027,0.129,0.236,0.557,0.127
Buddy Hield,2019,26.0,82,20.7,5.0,2.5,-0.6,0.036,0.11,0.243,0.5870000000000001,0.1169999999999999
Buddy Hield,2020,27.0,72,19.2,4.6,3.0,-3.1,0.025,0.124,0.263,0.5660000000000001,0.153
Buddy Hield,2021,28.0,71,16.6,4.7,3.6,-1.8,0.012,0.126,0.201,0.5670000000000001,0.141
Buddy Hield,2022,29.0,81,15.6,4.4,2.8,-3.6,0.025,0.114,0.214,0.5479999999999999,0.135
Buddy Hield,2023,30.0,80,16.8,5.0,2.8,-1.9,0.027,0.132,0.205,0.614,0.131
Byron Mullens,2010,21.0,13,1.1,0.8,0.1,-17.4,0.065,0.146,0.1989999999999999,0.368,0.03
Byron Mullens,2011,22.0,13,1.9,1.8,0.0,-14.8,0.072,0.237,0.211,0.366,0.0
Byron Mullens,2012,23.0,65,9.3,5.0,0.9,-12.9,0.074,0.186,0.225,0.473,0.073
Byron Mullens,2013,24.0,53,10.6,6.4,1.5,-16.2,0.053,0.2189999999999999,0.213,0.465,0.102
Byron Mullens,2014,25.0,45,4.2,2.0,0.3,-17.8,0.061,0.191,0.211,0.544,0.06
Byron Scott,1997,36.0,79,6.7,1.5,1.3,6.7,0.017,0.075,0.157,0.59,0.11
C.J. Watson,2008,24.0,32,3.7,1.0,1.1,1.9,0.036,0.055,0.153,0.519,0.139
C.J. Watson,2009,25.0,77,9.5,2.5,2.7,-2.1,0.023,0.09,0.168,0.564,0.165
C.J. Watson,2010,26.0,65,10.3,2.6,2.8,-0.7,0.017,0.09,0.161,0.555,0.143
C.J. Watson,2011,27.0,82,4.9,1.1,2.3,8.3,0.018,0.0819999999999999,0.218,0.466,0.303
C.J. Watson,2012,28.0,49,9.7,2.1,4.1,1.9,0.02,0.081,0.228,0.491,0.283
C.J. Watson,2013,29.0,80,6.8,1.8,2.0,0.8,0.0289999999999999,0.085,0.173,0.544,0.178
C.J. Watson,2014,30.0,63,6.6,1.6,1.7,7.1,0.018,0.075,0.163,0.555,0.144
C.J. Watson,2015,31.0,57,10.0,2.9,3.6,-0.6,0.0139999999999999,0.113,0.185,0.581,0.2289999999999999
C.J. Watson,2016,32.0,33,4.3,2.0,2.7,-2.3,0.017,0.094,0.12,0.461,0.18
C.J. Watson,2017,33.0,62,4.5,1.4,1.8,-9.9,0.017,0.084,0.142,0.507,0.174
C.J. Williams,2018,28.0,38,5.5,1.5,1.1,-1.2,0.017,0.0579999999999999,0.134,0.512,0.086
C.J. Williams,2019,29.0,15,2.6,0.5,0.8,-17.5,0.0069999999999999,0.053,0.138,0.55,0.158
CJ Elleby,2021,21.0,30,2.3,1.1,0.3,-5.3,0.049,0.089,0.16,0.4679999999999999,0.076
CJ Elleby,2022,22.0,58,5.8,3.9,1.5,-14.3,0.052,0.141,0.143,0.491,0.109
CJ McCollum,2014,22.0,38,5.3,1.3,0.7,-4.0,0.016,0.094,0.205,0.521,0.089
CJ McCollum,2015,23.0,62,6.8,1.5,1.0,5.3,0.016,0.083,0.205,0.534,0.104
CJ McCollum,2016,24.0,80,20.8,3.2,4.3,2.0,0.018,0.084,0.27,0.544,0.211
CJ McCollum,2017,25.0,80,23.0,3.6,3.6,1.2,0.024,0.09,0.2739999999999999,0.585,0.175
CJ McCollum,2018,26.0,81,21.4,4.0,3.4,1.6,0.017,0.089,0.259,0.536,0.156
CJ McCollum,2019,27.0,70,21.0,4.0,3.0,6.5,0.025,0.087,0.248,0.5529999999999999,0.133
CJ McCollum,2020,28.0,70,22.2,4.2,4.4,0.5,0.017,0.09,0.257,0.541,0.185
CJ McCollum,2021,29.0,47,23.1,3.9,4.7,6.2,0.018,0.099,0.265,0.5770000000000001,0.22
CJ McCollum,2022,30.0,62,22.1,4.3,5.1,-1.9,0.024,0.1009999999999999,0.2689999999999999,0.5529999999999999,0.238
CJ McCollum,2023,31.0,75,20.9,4.4,5.7,1.1,0.021,0.104,0.26,0.541,0.242
CJ Miles,2006,19.0,23,3.4,1.7,0.7,-4.5,0.1,0.126,0.214,0.456,0.142
CJ Miles,2007,20.0,37,2.7,0.9,0.7,-9.4,0.031,0.075,0.181,0.4,0.0969999999999999
CJ Miles,2008,21.0,60,5.0,1.3,0.9,7.1,0.027,0.111,0.181,0.574,0.113
CJ Miles,2009,22.0,72,9.1,2.3,1.5,0.4,0.033,0.092,0.183,0.546,0.098
CJ Miles,2010,23.0,63,9.9,2.7,1.7,3.5,0.033,0.098,0.201,0.515,0.104
CJ Miles,2011,24.0,78,12.8,3.3,1.7,0.8,0.032,0.126,0.249,0.507,0.118
CJ Miles,2012,25.0,56,9.1,2.1,1.2,0.2,0.027,0.091,0.223,0.484,0.096
CJ Miles,2013,26.0,65,11.2,2.7,1.0,-4.1,0.02,0.13,0.24,0.551,0.083
CJ Miles,2014,27.0,51,9.9,2.0,1.0,2.2,0.02,0.1009999999999999,0.217,0.569,0.088
CJ Miles,2015,28.0,70,13.5,3.1,1.1,4.0,0.011,0.114,0.235,0.525,0.069
CJ Miles,2016,29.0,64,11.8,2.7,1.0,-0.5,0.019,0.1119999999999999,0.225,0.547,0.069
CJ Miles,2017,30.0,76,10.7,3.0,0.6,0.8,0.019,0.129,0.183,0.5920000000000001,0.0409999999999999
CJ Miles,2018,31.0,70,10.0,2.2,0.8,8.0,0.013,0.0969999999999999,0.214,0.545,0.061
CJ Miles,2019,32.0,53,6.4,1.8,0.7,-1.7,0.0139999999999999,0.09,0.173,0.504,0.061
CJ Miles,2020,33.0,10,6.4,1.2,1.2,-1.3,0.021,0.05,0.1689999999999999,0.472,0.091
CJ Miles,2022,35.0,1,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0
CJ Wilcox,2015,24.0,21,2.0,0.3,0.4,-10.9,0.011,0.062,0.223,0.527,0.151
CJ Wilcox,2016,25.0,23,3.0,0.5,0.4,8.8,0.0069999999999999,0.063,0.2,0.491,0.09
CJ Wilcox,2017,26.0,22,1.0,0.5,0.5,-13.1,0.033,0.087,0.149,0.3289999999999999,0.174
